id,selling_date,vehicle_type,transmission_type,fuel_type,repaired,seller,brand,odometer,horse_power,manufactured_date,price
22615,2011-03-19 17:50:13,sedan,Manual,gasoline,,103,mercedes_benz,"150,000km",82,1996,"12,840,000 Rwf"
22616,2011-03-15 13:37:04,sedan,Manual,diesel,,372,peugeot,"150,000km",0,2000,"12,960,000 Rwf"
22617,2011-03-11 16:48:19,station wagon,Manual,gasoline,Yes,933,bmw,"150,000km",116,1991,"480,000 Rwf"
22618,2011-03-22 14:50:06,,Manual,gasoline,,864,volkswagen,"150,000km",75,1990,"300,000 Rwf"
22619,2011-03-21 15:53:57,sedan,Manual,diesel,,836,bmw,"150,000km",150,1997,"24,240,000 Rwf"
22620,2011-03-12 18:54:05,van,Automatic,gasoline,Yes,920,ford,"150,000km",174,1992,0 Rwf
22621,2011-03-31 14:58:11,van,Manual,gasoline,,326,citroen,"150,000km",0,1992,"1,198,800 Rwf"
22622,2011-03-22 21:53:25,sedan,Manual,gasoline,,16,audi,"150,000km",163,1998,"60,234,000 Rwf"
22623,2011-03-21 19:41:34,compact car,,gasoline,,324,volkswagen,"5,000km",0,1995,"480,000 Rwf"
22624,2011-03-07 19:43:13,sedan,Manual,diesel,,298,bmw,"90,000km",158,2007,"192,816,000 Rwf"
22625,2011-03-10 22:55:47,station wagon,Manual,gasoline,,683,mercedes_benz,"150,000km",129,1996,"24,780,000 Rwf"
22626,2011-03-14 21:39:14,station wagon,Manual,diesel,,269,volkswagen,"150,000km",136,1999,"37,198,800 Rwf"
22627,2011-03-22 16:51:30,sedan,Manual,gasoline,,298,mercedes_benz,"150,000km",82,1994,"12,480,000 Rwf"
22628,2011-03-20 20:51:47,,Automatic,,,345,mercedes_benz,"150,000km",218,2012,"60,000,000 Rwf"
22629,2011-03-17 22:06:21,station wagon,Automatic,diesel,,374,audi,"150,000km",163,1999,"24,840,000 Rwf"
22630,2011-03-19 05:50:18,station wagon,Automatic,gasoline,,619,audi,"150,000km",165,1995,"24,240,000 Rwf"
22631,2011-03-12 21:47:37,sedan,Manual,gasoline,,116,volkswagen,"150,000km",0,1998,"24,240,000 Rwf"
22632,2011-03-05 14:12:34,station wagon,Manual,gasoline,,574,opel,"30,000km",84,1996,"48,240,000 Rwf"
22633,2011-03-10 11:49:44,convertible,Manual,gasoline,,265,ford,"50,000km",95,1999,"49,198,800 Rwf"
22634,2011-03-27 09:57:43,convertible,Automatic,gasoline,,465,mercedes_benz,"150,000km",177,1972,"144,600,000 Rwf"
22635,2011-03-30 22:52:37,SUV,Automatic,diesel,Yes,244,mercedes_benz,"80,000km",0,2006,"217,020,000 Rwf"
22636,2011-03-26 17:37:39,convertible,Manual,gasoline,,357,bmw,"100,000km",118,1996,"85,080,000 Rwf"
22637,2011-03-08 20:48:13,van,Manual,diesel,,552,opel,"150,000km",75,1998,"834,000 Rwf"
22638,2011-03-19 11:51:33,station wagon,Manual,diesel,,637,bmw,"150,000km",150,1999,"36,718,800 Rwf"
22639,2011-03-11 15:54:34,sedan,Manual,gasoline,,842,ford,"125,000km",101,2003,"60,360,000 Rwf"
22640,2011-03-11 15:49:31,sedan,Manual,diesel,,16,audi,"150,000km",131,1996,"37,080,000 Rwf"
22641,2011-03-20 10:37:59,sedan,Manual,diesel,,378,bmw,"150,000km",184,1996,"24,598,800 Rwf"
22642,2011-03-10 23:55:29,station wagon,Automatic,diesel,,292,audi,"150,000km",177,2008,"313,018,800 Rwf"
22643,2011-03-21 10:53:52,SUV,Automatic,diesel,,294,audi,"150,000km",239,2006,"253,140,000 Rwf"
22644,2011-03-28 14:57:01,van,Automatic,diesel,,13,mercedes_benz,"20,000km",163,2010,"492,960,000 Rwf"
22645,2011-03-28 11:38:14,sedan,Automatic,diesel,,213,bmw,"150,000km",163,1998,"37,198,800 Rwf"
22646,2011-03-25 10:57:43,sedan,Manual,CNG,,327,fiat,"125,000km",103,2001,"24,360,000 Rwf"
22647,2011-03-28 13:52:57,compact car,Manual,,,183,mitsubishi,"150,000km",75,2000,"24,900,000 Rwf"
22648,2011-03-19 13:47:48,sedan,Manual,gasoline,,884,trabant,"50,000km",0,1985,"12,360,000 Rwf"
22649,2011-03-07 13:48:50,sedan,Manual,gasoline,,114,bmw,"150,000km",105,1997,"25,020,000 Rwf"
22650,2011-03-11 13:36:25,station wagon,Manual,gasoline,Yes,876,opel,"150,000km",0,1991,"816,000 Rwf"
22651,2011-03-17 12:51:02,,Automatic,diesel,,528,bmw,"150,000km",163,2001,"84,480,000 Rwf"
22652,2011-03-29 14:30:21,compact car,Manual,diesel,,170,volkswagen,"150,000km",101,2001,"36,238,800 Rwf"
22653,2011-03-29 20:49:48,station wagon,Manual,diesel,,380,peugeot,"150,000km",0,2002,"36,000,000 Rwf"
22654,2011-03-25 21:50:42,sedan,Manual,gasoline,,122,seat,"125,000km",365,1998,"109,198,800 Rwf"
22655,2011-03-18 19:51:36,station wagon,,diesel,,490,audi,"150,000km",0,1999,"24,480,000 Rwf"
22656,2011-04-03 20:59:42,sedan,Automatic,gasoline,,517,mercedes_benz,"125,000km",163,1995,"48,660,000 Rwf"
22657,2011-03-27 10:52:58,Other,Manual,gasoline,,859,mercedes_benz,"100,000km",163,2000,"120,238,800 Rwf"
22658,2011-03-21 11:36:56,sedan,Manual,gasoline,,25,mercedes_benz,"150,000km",82,1995,"598,800 Rwf"
22659,2011-03-23 17:30:03,compact car,Manual,gasoline,,489,ford,"150,000km",60,1996,"984,000 Rwf"
22660,2011-04-04 22:36:19,compact car,Manual,diesel,,240,mercedes_benz,"150,000km",60,1995,"840,000 Rwf"
22661,2011-03-19 22:50:18,Other,Manual,gasoline,,849,mercedes_benz,"50,000km",156,2008,"300,838,800 Rwf"
22662,2011-03-30 20:46:34,compact car,Manual,gasoline,,337,opel,"150,000km",75,1992,"600,000 Rwf"
22663,2011-03-05 22:39:50,van,Manual,diesel,,352,volkswagen,"150,000km",116,1996,"24,300,000 Rwf"
22664,2011-03-16 21:57:18,compact car,Manual,gasoline,,145,toyota,"150,000km",75,1990,"12,180,000 Rwf"
22665,2011-03-29 09:36:57,convertible,Manual,diesel,,930,volkswagen,"150,000km",140,2002,"96,360,000 Rwf"
22666,2011-04-03 17:43:32,sedan,Manual,diesel,,379,audi,"150,000km",143,2004,"121,080,000 Rwf"
22667,2011-03-07 23:36:59,station wagon,Automatic,diesel,,57,audi,"125,000km",190,2006,"241,080,000 Rwf"
22668,2011-04-01 10:49:20,compact car,Manual,gasoline,,418,opel,"60,000km",60,2004,"48,360,000 Rwf"
22669,2011-03-22 16:52:43,station wagon,Automatic,gasoline,,773,mercedes_benz,"150,000km",0,1994,"12,600,000 Rwf"
22670,2011-04-02 14:37:39,sedan,Manual,gasoline,,884,mercedes_benz,"150,000km",122,1989,"600,000 Rwf"
22671,2011-03-11 09:58:02,Other,Automatic,diesel,,590,mercedes_benz,"150,000km",265,2006,"337,080,000 Rwf"
22672,2011-03-15 13:36:20,station wagon,Manual,,,830,opel,"150,000km",75,1993,"12,780,000 Rwf"
22673,2011-03-23 16:45:54,compact car,,gasoline,,888,audi,"90,000km",122,2006,"132,960,000 Rwf"
22674,2011-03-26 18:37:59,SUV,Manual,gasoline,,714,hyundai,"60,000km",141,2004,"96,240,000 Rwf"
22675,2011-03-20 18:57:10,compact car,Manual,gasoline,,829,fiat,"125,000km",60,1999,"24,000,000 Rwf"
22676,2011-03-28 16:58:49,sedan,Manual,diesel,,184,bmw,"5,000km",143,2007,0 Rwf
22677,2011-03-28 20:58:22,station wagon,Manual,diesel,,698,opel,"125,000km",125,2006,"121,198,800 Rwf"
22678,2011-03-26 20:39:28,station wagon,Automatic,diesel,,474,bmw,"125,000km",231,2001,"145,198,800 Rwf"
22679,2011-03-19 16:43:01,van,Manual,diesel,,766,opel,"150,000km",120,2001,"25,048,800 Rwf"
22680,2011-03-15 22:51:22,station wagon,Manual,gasoline,,814,seat,"150,000km",101,1994,"12,360,000 Rwf"
22681,2011-03-18 19:46:31,station wagon,Manual,diesel,Yes,167,subaru,"150,000km",150,2003,"36,300,000 Rwf"
22682,2011-04-04 15:52:09,convertible,Manual,gasoline,,843,peugeot,"150,000km",109,2001,"36,540,000 Rwf"
22683,2011-03-22 12:48:23,compact car,Manual,gasoline,,952,mercedes_benz,"150,000km",102,1995,"12,480,000 Rwf"
22684,2011-04-05 01:53:50,,Automatic,diesel,,114,mercedes_benz,"150,000km",224,2012,"192,838,800 Rwf"
22685,2011-03-11 21:47:03,sedan,Automatic,diesel,,18,volkswagen,"20,000km",150,2010,"301,080,000 Rwf"
22686,2011-03-31 17:37:37,station wagon,Automatic,diesel,,200,volkswagen,"90,000km",170,2006,"192,598,800 Rwf"
22687,2011-03-15 15:53:47,station wagon,Manual,diesel,,420,ford,"150,000km",109,2001,"24,900,000 Rwf"
22688,2011-03-06 01:53:54,other,Manual,diesel,,270,mercedes_benz,"150,000km",109,1995,"36,960,000 Rwf"
22689,2011-03-12 15:42:48,sedan,Manual,gasoline,,340,audi,"150,000km",90,1988,"600,000 Rwf"
22690,2011-03-20 07:56:35,van,Manual,gasoline,,955,ford,"150,000km",125,2001,"36,828,000 Rwf"
22691,2011-03-07 12:51:58,sedan,Manual,gasoline,,70,bmw,"150,000km",102,1991,"12,948,000 Rwf"
22692,2011-03-18 10:38:40,compact car,Manual,gasoline,,707,skoda,"150,000km",54,2001,"24,588,000 Rwf"
22693,2011-04-01 20:54:23,compact car,Manual,gasoline,,564,opel,"70,000km",86,2006,"73,080,000 Rwf"
22694,2011-03-17 16:37:15,sedan,Automatic,gasoline,,144,chrysler,"100,000km",177,2005,"109,080,000 Rwf"
22695,2011-03-26 18:51:05,sedan,Manual,gasoline,,93,mercedes_benz,"125,000km",143,1997,"60,840,000 Rwf"
22696,2011-03-28 17:37:20,sedan,Automatic,gasoline,,601,bmw,"125,000km",190,2002,"132,358,800 Rwf"
22697,2011-03-16 19:40:01,sedan,Manual,gasoline,,564,volkswagen,"100,000km",116,2001,"72,600,000 Rwf"
22698,2011-03-10 14:53:05,sedan,Manual,diesel,,85,bmw,"125,000km",218,2002,"145,078,800 Rwf"
22699,2011-03-14 15:36:59,sedan,Automatic,gasoline,,820,mercedes_benz,"150,000km",109,1987,"12,358,800 Rwf"
22700,2011-03-05 16:53:06,compact car,,gasoline,,10,renault,"150,000km",0,1990,"780,000 Rwf"
22701,2011-03-10 23:36:18,SUV,Automatic,LPG,Yes,808,mercedes_benz,"150,000km",218,1995,"48,600,000 Rwf"
22702,2011-03-12 23:06:20,station wagon,Manual,gasoline,,164,volvo,"150,000km",144,1989,"12,598,800 Rwf"
22703,2011-03-22 17:00:00,sedan,Manual,diesel,,818,volkswagen,"150,000km",0,2000,"24,720,000 Rwf"
22704,2011-03-25 17:38:17,van,Manual,gasoline,,951,fiat,"40,000km",105,2008,"132,360,000 Rwf"
22705,2011-03-28 20:47:24,sedan,Manual,diesel,,936,volkswagen,"150,000km",101,1998,"49,198,800 Rwf"
22706,2011-04-01 20:48:51,sedan,Automatic,diesel,,138,bmw,"125,000km",177,2003,"156,000,000 Rwf"
22707,2011-03-07 22:54:53,sedan,Manual,gasoline,Yes,750,volkswagen,"150,000km",150,1994,"13,080,000 Rwf"
22708,2011-03-27 16:50:16,van,Manual,diesel,Yes,346,ford,"30,000km",110,1994,"12,420,000 Rwf"
22709,2011-03-27 21:54:16,compact car,Manual,gasoline,,203,volkswagen,"150,000km",75,1998,"48,000,000 Rwf"
22710,2011-03-19 17:53:08,sedan,Manual,gasoline,,317,opel,"150,000km",116,1986,"12,240,000 Rwf"
22711,2011-03-16 15:57:37,sedan,Manual,gasoline,,505,alfa_romeo,"150,000km",192,1997,"60,000,000 Rwf"
22712,2011-03-26 13:58:28,van,Manual,diesel,,369,volkswagen,"150,000km",131,2003,"192,420,000 Rwf"
22713,2011-03-10 12:53:37,sedan,Automatic,diesel,,544,sonstige_autos,"150,000km",150,2002,"37,140,000 Rwf"
22714,2011-03-25 11:07:16,station wagon,Manual,,,977,audi,"150,000km",115,1990,"598,800 Rwf"
22715,2011-03-08 09:36:40,sedan,Automatic,gasoline,,295,volvo,"150,000km",170,1994,"12,720,000 Rwf"
22716,2011-04-02 16:42:11,sedan,Manual,gasoline,,317,opel,"150,000km",45,1991,"360,000 Rwf"
22717,2011-03-28 16:41:29,convertible,Manual,gasoline,,504,peugeot,"60,000km",109,2001,"60,600,000 Rwf"
22718,2011-03-08 13:51:52,sedan,Manual,gasoline,,133,mercedes_benz,"150,000km",109,1985,"12,000,000 Rwf"
22719,2011-03-12 00:59:43,sedan,Automatic,diesel,,857,mercedes_benz,"150,000km",235,2002,"240,900,000 Rwf"
22720,2011-03-30 08:25:35,SUV,Manual,diesel,,169,land_rover,"150,000km",122,1997,"144,358,800 Rwf"
22721,2011-03-06 13:38:14,van,Manual,LPG,,127,renault,"150,000km",0,1991,0 Rwf
22722,2011-04-06 23:25:35,compact car,Manual,,,733,volkswagen,"125,000km",75,2000,"36,840,000 Rwf"
22723,2011-03-29 14:54:25,convertible,Manual,gasoline,,356,mercedes_benz,"100,000km",136,1994,"72,000,000 Rwf"
22724,2011-03-16 21:40:33,compact car,Manual,gasoline,Yes,319,smart,"150,000km",75,1999,"12,000,000 Rwf"
22725,2011-03-08 09:54:37,sedan,Manual,diesel,,839,mitsubishi,"150,000km",116,1997,"12,900,000 Rwf"
22726,2011-03-25 10:53:47,compact car,Manual,diesel,,813,peugeot,"50,000km",92,2006,"109,080,000 Rwf"
22727,2011-03-19 23:55:39,compact car,Manual,gasoline,,154,volkswagen,"150,000km",75,1994,"12,000,000 Rwf"
22728,2011-03-07 18:54:51,compact car,Manual,gasoline,,842,opel,"30,000km",0,2005,"132,600,000 Rwf"
22729,2011-03-30 00:58:50,station wagon,Manual,,Yes,502,ford,"150,000km",136,2003,0 Rwf
22730,2011-03-14 20:42:56,station wagon,Manual,diesel,,406,opel,"150,000km",110,2004,"49,188,000 Rwf"
22731,2011-03-09 18:54:23,sedan,Manual,gasoline,,247,nissan,"150,000km",90,1986,"1,198,800 Rwf"
22732,2011-03-08 22:58:43,convertible,Manual,gasoline,,51,volkswagen,"150,000km",98,1983,"48,420,000 Rwf"
22733,2011-03-25 22:39:54,sedan,,gasoline,,670,bmw,"150,000km",0,1999,"36,360,000 Rwf"
22734,2011-03-17 18:46:07,sedan,Automatic,gasoline,,736,volkswagen,"100,000km",150,2001,"96,300,000 Rwf"
22735,2011-03-19 15:17:40,compact car,Manual,gasoline,,170,ford,"125,000km",54,1998,"180,000 Rwf"
22736,2011-03-15 11:50:40,,Manual,CNG,,367,mercedes_benz,"150,000km",0,2012,0 Rwf
22737,2011-03-23 13:49:00,compact car,Manual,gasoline,,20,volkswagen,"150,000km",50,1995,"480,000 Rwf"
22738,2011-04-02 21:45:11,sedan,Automatic,gasoline,,509,audi,"150,000km",256,1999,"132,300,000 Rwf"
22739,2011-03-11 10:43:02,station wagon,Manual,,,191,opel,"150,000km",125,1998,"13,188,000 Rwf"
22740,2011-03-15 07:59:17,Other,Manual,gasoline,,46,mercedes_benz,"125,000km",129,1997,"48,108,000 Rwf"
22741,2011-04-01 11:48:34,sedan,Automatic,diesel,,291,bmw,"40,000km",143,2008,"301,056,000 Rwf"
22742,2011-04-01 18:54:58,compact car,Manual,,,601,ford,"150,000km",60,1993,"828,000 Rwf"
22743,2011-03-09 06:36:55,station wagon,Manual,diesel,,961,ford,"150,000km",90,1995,"420,000 Rwf"
22744,2011-03-26 16:50:02,compact car,Manual,gasoline,,895,peugeot,"80,000km",0,1994,"12,120,000 Rwf"
22745,2011-03-21 12:52:23,compact car,Manual,gasoline,,384,peugeot,"150,000km",0,1991,"399,600 Rwf"
22746,2011-03-09 16:45:22,compact car,Manual,gasoline,,640,skoda,"125,000km",75,1992,"420,000 Rwf"
22747,2011-03-31 15:54:24,station wagon,Manual,diesel,,16,bmw,"150,000km",177,1999,"60,240,000 Rwf"
22748,2011-03-14 22:43:34,,Manual,diesel,,168,suzuki,"125,000km",120,2012,"72,960,000 Rwf"
22749,2011-03-29 22:54:12,SUV,Manual,gasoline,,839,volkswagen,"60,000km",160,2007,"193,080,000 Rwf"
22750,2011-04-04 14:59:23,sedan,Manual,diesel,,963,bmw,"90,000km",143,2006,"144,600,000 Rwf"
22751,2011-03-31 23:50:31,SUV,Automatic,gasoline,,205,volkswagen,"150,000km",220,1999,"60,000,000 Rwf"
22752,2011-03-29 19:53:03,sedan,,diesel,,212,volkswagen,"150,000km",0,2003,"24,600,000 Rwf"
22753,2011-04-04 15:44:43,sedan,Automatic,gasoline,Yes,98,honda,"150,000km",114,1991,"1,080,000 Rwf"
22754,2011-03-21 17:46:15,convertible,Manual,gasoline,,973,volkswagen,"150,000km",95,1984,"1,200 Rwf"
22755,2011-03-30 10:53:15,sedan,Automatic,gasoline,,308,volkswagen,"150,000km",125,1994,"13,170,000 Rwf"
22756,2011-03-21 12:57:03,compact car,Manual,gasoline,,344,citroen,"20,000km",60,1994,"1,065,600 Rwf"
22757,2011-04-04 00:37:00,station wagon,Automatic,gasoline,Yes,483,mercedes_benz,"150,000km",179,1986,"13,198,800 Rwf"
22758,2011-03-29 19:58:29,Other,Automatic,gasoline,,645,audi,"150,000km",354,2004,"265,080,000 Rwf"
22759,2011-03-25 17:40:18,station wagon,Manual,gasoline,Yes,647,volkswagen,"150,000km",0,1980,"144,000 Rwf"
22760,2011-03-13 18:37:25,van,Manual,diesel,,14,mercedes_benz,"150,000km",109,2000,"36,960,000 Rwf"
22761,2011-03-05 21:37:39,,Manual,,,710,bmw,"150,000km",150,2012,"12,468,000 Rwf"
22762,2011-03-11 10:50:55,station wagon,Manual,diesel,,424,audi,"150,000km",163,1999,"36,240,000 Rwf"
22763,2011-03-21 19:54:56,,Manual,,,744,ford,"80,000km",0,1995,"216,000 Rwf"
22764,2011-03-28 23:45:24,sedan,Automatic,diesel,,480,bmw,"150,000km",235,2004,"229,080,000 Rwf"
22765,2011-04-01 21:47:18,sedan,Manual,diesel,,622,bmw,"150,000km",197,2003,"109,080,000 Rwf"
22766,2011-03-20 17:49:53,SUV,Automatic,diesel,,513,audi,"125,000km",240,2006,"336,000,000 Rwf"
22767,2011-03-14 18:53:48,,Automatic,,,163,volkswagen,"125,000km",150,2012,"49,188,000 Rwf"
22768,2011-03-30 13:42:01,SUV,Automatic,diesel,,257,jeep,"100,000km",218,2004,"241,198,800 Rwf"
22769,2011-03-10 18:38:34,sedan,Manual,diesel,,178,mazda,"100,000km",185,2004,"120,960,000 Rwf"
22770,2011-04-04 12:47:51,Other,Manual,gasoline,,354,bmw,"80,000km",333,2000,"288,540,000 Rwf"
22771,2011-03-24 21:50:24,compact car,Manual,gasoline,,188,opel,"125,000km",80,2003,"48,660,000 Rwf"
22772,2011-03-08 16:47:44,SUV,Manual,diesel,,625,land_rover,"150,000km",69,1994,"72,600,000 Rwf"
22773,2011-03-27 13:53:41,,,gasoline,,237,fiat,"150,000km",45,1995,0 Rwf
22774,2011-03-08 22:37:51,sedan,Automatic,diesel,,244,mercedes_benz,"150,000km",0,1999,"96,840,000 Rwf"
22775,2011-03-20 14:49:36,sedan,Automatic,gasoline,,791,mercedes_benz,"150,000km",306,1995,"37,140,000 Rwf"
22776,2011-03-14 19:55:55,compact car,Automatic,gasoline,,512,volkswagen,"150,000km",280,2003,0 Rwf
22777,2011-03-31 18:40:12,van,Manual,gasoline,,721,volkswagen,"150,000km",140,2001,"61,140,000 Rwf"
22778,2011-03-23 16:53:57,station wagon,Automatic,diesel,,24,mercedes_benz,"150,000km",170,2002,"157,080,000 Rwf"
22779,2011-03-14 19:43:54,station wagon,Manual,diesel,,971,renault,"40,000km",90,2009,"180,298,800 Rwf"
22780,2011-03-30 17:56:35,van,Manual,diesel,,122,mercedes_benz,"125,000km",88,2001,"132,600,000 Rwf"
22781,2011-03-11 14:44:52,convertible,Automatic,gasoline,,653,chrysler,"150,000km",163,1995,"12,598,800 Rwf"
22782,2011-03-25 00:36:55,convertible,Manual,gasoline,,588,audi,"100,000km",200,2001,"132,600,000 Rwf"
22783,2011-04-05 09:51:56,van,,gasoline,,197,opel,"150,000km",101,1998,"24,360,000 Rwf"
22784,2011-04-02 16:56:58,compact car,,gasoline,,658,opel,"150,000km",54,1992,"958,800 Rwf"
22785,2011-03-31 11:48:18,,Manual,gasoline,,902,opel,"150,000km",82,2012,"12,600,000 Rwf"
22786,2011-03-13 19:06:22,sedan,Manual,gasoline,,720,opel,"30,000km",115,2008,"145,080,000 Rwf"
22787,2011-04-01 18:44:02,sedan,Manual,diesel,,548,opel,"125,000km",165,2007,"132,600,000 Rwf"
22788,2011-03-20 13:40:47,,,,,939,renault,"150,000km",0,2011,"360,000 Rwf"
22789,2011-03-11 14:54:44,sedan,Manual,,,829,opel,"150,000km",101,1997,"36,480,000 Rwf"
22790,2011-03-12 18:41:49,station wagon,Manual,gasoline,,624,volkswagen,"150,000km",150,1992,"24,598,800 Rwf"
22791,2011-03-31 20:38:53,station wagon,Automatic,diesel,,403,bmw,"150,000km",177,2003,"85,080,000 Rwf"
22792,2011-03-28 00:48:47,sedan,Manual,gasoline,,386,bmw,"150,000km",105,1994,"600,000 Rwf"
22793,2011-03-31 12:58:47,sedan,Manual,gasoline,Yes,588,opel,"100,000km",125,1997,"1,080,000 Rwf"
22794,2011-03-15 15:57:56,SUV,Manual,LPG,Yes,514,suzuki,"100,000km",80,1985,"840,000 Rwf"
22795,2011-03-24 20:57:31,,Manual,,,433,volkswagen,"150,000km",150,1995,"12,000,000 Rwf"
22796,2011-04-02 20:48:33,station wagon,Manual,gasoline,,920,volkswagen,"90,000km",122,2004,"144,588,000 Rwf"
22797,2011-03-22 10:52:48,,Manual,,,823,volkswagen,"150,000km",75,2011,"24,178,800 Rwf"
22798,2011-03-14 14:25:21,convertible,Manual,gasoline,,58,bmw,"150,000km",170,1999,"84,840,000 Rwf"
22799,2011-03-14 09:53:43,van,Manual,diesel,,526,volkswagen,"150,000km",110,1993,"60,000,000 Rwf"
22800,2011-03-28 14:46:24,convertible,Automatic,gasoline,,745,mercedes_benz,"150,000km",280,1996,"108,240,000 Rwf"
22801,2011-03-28 11:44:49,SUV,Automatic,gasoline,,379,sonstige_autos,"150,000km",165,1980,"60,666,000 Rwf"
22802,2011-03-22 18:48:16,,Manual,,,273,mini,"150,000km",170,2012,"60,960,000 Rwf"
22803,2011-03-29 13:51:42,sedan,Manual,gasoline,,828,mercedes_benz,"20,000km",122,2009,"204,360,000 Rwf"
22804,2011-03-28 18:51:11,compact car,Manual,gasoline,,529,hyundai,"150,000km",82,1997,"12,960,000 Rwf"
22805,2011-03-27 22:57:51,SUV,Automatic,diesel,,500,bmw,"80,000km",177,2005,"228,960,000 Rwf"
22806,2011-03-30 11:52:36,station wagon,Manual,gasoline,,218,ford,"150,000km",116,1994,"480,000 Rwf"
22807,2011-03-27 17:45:29,station wagon,Automatic,diesel,,33,mercedes_benz,"80,000km",150,2006,"192,600,000 Rwf"
22808,2011-03-22 15:37:41,,Manual,,Yes,894,ford,"90,000km",60,1995,"240,000 Rwf"
22809,2011-03-15 17:25:22,compact car,Manual,gasoline,,246,peugeot,"150,000km",60,2000,"12,660,000 Rwf"
22810,2011-03-08 13:58:14,station wagon,Automatic,,,861,volkswagen,"150,000km",193,1993,"36,838,800 Rwf"
22811,2011-03-20 23:57:19,compact car,Manual,gasoline,,378,mini,"80,000km",95,2004,"96,600,000 Rwf"
22812,2011-04-01 14:53:26,sedan,Manual,gasoline,,432,audi,"150,000km",220,1996,"36,900,000 Rwf"
22813,2011-03-12 08:54:16,convertible,Manual,gasoline,,972,peugeot,"80,000km",136,2000,"60,540,000 Rwf"
22814,2011-03-23 10:52:41,,,,,765,opel,"150,000km",0,2000,0 Rwf
22815,2011-03-31 08:36:21,compact car,Manual,gasoline,Yes,857,daewoo,"150,000km",60,1999,"598,800 Rwf"
22816,2011-03-08 11:48:24,station wagon,Manual,gasoline,,402,mercedes_benz,"150,000km",197,1987,"36,960,000 Rwf"
22817,2011-03-28 18:47:03,van,Manual,diesel,,567,volkswagen,"150,000km",136,1999,"37,020,000 Rwf"
22818,2011-03-25 11:49:20,sedan,Manual,gasoline,,48,renault,"100,000km",95,1997,"12,900,000 Rwf"
22819,2011-03-09 13:52:10,station wagon,Automatic,diesel,Yes,77,bmw,"150,000km",150,1998,0 Rwf
22820,2011-03-28 10:54:27,other,Automatic,,,25,sonstige_autos,"125,000km",0,1973,"24,360,000 Rwf"
22821,2011-03-30 12:56:39,convertible,Manual,gasoline,,333,volkswagen,"90,000km",150,2001,"85,080,000 Rwf"
22822,2011-03-29 17:54:59,compact car,,gasoline,Yes,54,opel,"150,000km",80,1987,"180,000 Rwf"
22823,2011-03-16 15:06:19,sedan,Manual,gasoline,,279,volkswagen,"125,000km",80,2002,"48,840,000 Rwf"
22824,2011-04-04 16:47:33,compact car,Manual,gasoline,,916,renault,"150,000km",75,1995,"12,360,000 Rwf"
22825,2011-03-30 15:57:38,convertible,,,,356,bmw,"150,000km",170,1999,"108,600,000 Rwf"
22826,2011-03-17 15:37:39,sedan,Automatic,gasoline,Yes,384,audi,"100,000km",101,1991,"838,800 Rwf"
22827,2011-03-11 15:37:20,station wagon,Manual,diesel,,931,ford,"150,000km",109,2004,"60,840,000 Rwf"
22828,2011-03-23 18:54:09,station wagon,Automatic,diesel,,514,ford,"150,000km",116,1998,"12,180,000 Rwf"
22829,2011-03-24 13:57:04,sedan,Automatic,gasoline,,666,citroen,"150,000km",207,2001,"96,600,000 Rwf"
22830,2011-03-25 10:30:02,sedan,Manual,diesel,,706,bmw,"125,000km",177,2003,"156,960,000 Rwf"
22831,2011-03-27 23:54:35,,Automatic,diesel,,941,audi,"150,000km",0,2011,"132,600,000 Rwf"
22832,2011-03-28 18:47:37,sedan,Automatic,diesel,,703,opel,"100,000km",160,2005,"72,000,000 Rwf"
22833,2011-03-05 21:53:43,sedan,Manual,gasoline,,202,sonstige_autos,"150,000km",111,1954,"396,000,000 Rwf"
22834,2011-04-04 08:52:24,station wagon,Manual,diesel,,413,audi,"40,000km",150,2008,"264,600,000 Rwf"
22835,2011-03-12 12:56:02,Other,Automatic,gasoline,,400,smart,"60,000km",54,1998,"36,948,000 Rwf"
